,actor,collab,count,genres
127,Anupam Kher,Raj Babbar,9,"['Drama|Romance', 'Family', 'Crime|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama|Romance', 'Drama|Thriller', 'Action', 'Action|Thriller']"
128,Anupam Kher,Ramesh Deo,2,"['Action|Drama', 'Drama|Thriller']"
129,Asrani,Avtar Gill,6,"['Comedy|Family|Sci-Fi', 'Action|Thriller', 'Comedy|Romance', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
130,Asrani,Tabu,2,"['Comedy|Drama|Family', 'Action|Comedy|Crime']"
131,Asrani,Om Prakash,8,"['Comedy|Musical|Romance', 'Action|Crime|Drama', 'Romance', 'Comedy|Drama', 'Action|Crime|Drama', 'Action', 'Drama|Musical', 'Drama|Family']"
132,Asrani,Anjan Srivastav,4,"['Comedy|Family|Sci-Fi', 'Comedy|Drama', 'Action|Drama|Romance', 'Action|Comedy|Drama']"
133,Asrani,Mushtaq Khan,7,"['Drama', 'Comedy|Musical', 'Action|Comedy|Musical', 'Action|Comedy|Romance', 'Action', 'Action|Crime|Drama', 'Comedy|Romance']"
134,Asrani,Master Bhagwan,9,"['Comedy|Drama', 'Drama|Family', 'Drama|Romance', 'Action|Crime', 'Action|Drama', 'Drama|Family|Romance', 'Comedy', 'Action', 'Action|Comedy|Drama']"
135,Asrani,Iftekhar,12,"['Comedy|Drama|Romance', 'Romance', 'Drama|Family', 'Drama|Romance', 'Comedy|Crime|Drama', 'Drama|Family', 'Drama|Musical|Romance', 'Action|Drama|Thriller', 'Comedy', 'Crime|Drama', 'Musical|Mystery|Romance', 'Action|Drama']"
136,Asrani,Pinchoo Kapoor,5,"['Crime|Drama', 'Drama|Family|Romance', 'Musical|Romance', 'Family', 'Mystery']"
137,Asrani,Juhi Chawla,2,"['Comedy|Drama|Family', 'Drama']"
138,Asrani,Rati Agnihotri,4,"['Comedy|Drama|Romance', 'Drama|Romance', 'Comedy|Drama', 'Action|Drama']"
139,Asrani,Sujit Kumar,16,"['Action|Comedy|Drama', 'Drama', 'Action|Drama', 'Comedy|Drama', 'Action|Crime|Drama', 'Drama', 'Action|Comedy|Drama', 'Action|Adventure|Drama', 'Action|Thriller', 'Drama|Family', 'Action|Thriller', 'Drama|Romance', 'Drama|History|Romance', 'Drama|Family', 'Action', 'Action|Drama']"
140,Asrani,Tun Tun,5,"['Comedy|Romance', 'Action', 'Action|Comedy', 'Action|Comedy|Drama', 'Drama|Family']"
141,Asrani,Farida Jalal,10,"['Musical|Romance', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Drama|Family', 'Drama|Musical', 'Action|Thriller', 'Drama|Family', 'Drama|History|Romance', 'Mystery', 'Crime|Drama']"
142,Asrani,Sunil Dutt,4,"['Drama', 'Action|Drama', 'Action', 'Action|Thriller']"
143,Asrani,Dalip Tahil,3,"['Action|Drama|Romance', 'Drama', 'Action|Drama|Romance']"
144,Asrani,Murad,4,"['Action|Comedy|Drama', 'Action|Thriller', 'Action|Thriller', 'Drama|Family']"
145,Asrani,David Abraham,5,"['Comedy|Romance', 'Action|Crime|Drama', 'Drama|Family', 'Family|Mystery|Thriller', 'Drama|Musical']"
146,Asrani,Ajit,3,"['Action|Comedy', 'Action|Thriller', 'Action|Thriller']"
147,Asrani,Viju Khote,16,"['Biography|Drama', 'Comedy|Drama', 'Action', 'Action', 'Drama', 'Drama|Romance', 'Action', 'Drama', 'Drama|Fantasy', 'Action', 'Drama|Family', 'Drama|Family|Romance', 'Comedy|Musical|Romance', 'Action|Comedy|Drama', 'Mystery', 'Family']"
148,Asrani,Paresh Rawal,20,"['Action|Comedy', 'Comedy|Drama', 'Comedy|Crime', 'Action|Comedy|Crime', 'Comedy|Mystery|Thriller', 'Comedy|Drama|Romance', 'Comedy|Drama|Romance', 'Action|Comedy|Drama', 'Comedy|Romance', 'Action|Comedy|Drama', 'Comedy|Drama', 'Action|Comedy|Crime', 'Musical|Romance', 'Action|Comedy|Musical', 'Action', 'Action|Crime|Drama', 'Action', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Family']"
149,Asrani,Sushma Seth,7,"['Romance', 'Action|Comedy|Musical', 'Action|Crime|Drama', 'Drama|Romance', 'Action|Drama|Family', 'Drama|Family', 'Comedy|Drama|Romance']"
150,Asrani,Sulochana Latkar,2,"['Drama|History|Romance', 'Action|Comedy|Drama']"
151,Asrani,Raza Murad,9,"['Action|Crime|Drama', 'Drama', 'Drama|Family', 'Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Drama|Musical|Romance', 'Drama|Family', 'Drama']"
152,Asrani,Madan Puri,18,"['Action', 'Drama|Family|Romance', 'Drama|Family', 'Action|Drama', 'Action|Crime', 'Action|Crime|Drama', 'Drama|Family|Romance', 'Action|Comedy', 'Action|Comedy|Crime', 'Drama|Family', 'Drama|Romance', 'Action|Drama|Thriller', 'Drama|Romance', 'Action|Comedy|Drama', 'Drama|Romance', 'Drama|Family|Musical', 'Drama|Family', 'Action|Musical|Romance']"
153,Asrani,Suresh Oberoi,5,"['Action|Crime|Drama', 'Drama|Family', 'Action|Crime|Drama', 'Action', 'Drama']"
154,Asrani,Ram Mohan,8,"['Action|Crime|Drama', 'Action|Crime|Drama', 'Drama', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Action|Comedy|Crime', 'Action|Adventure|Drama', 'Action|Musical|Romance']"
155,Asrani,Rekha,18,"['Comedy|Drama|Family', 'Drama', 'Comedy|Drama', 'Action', 'Drama|Family|Romance', 'Drama|Family', 'Drama|Family', 'Drama|Romance', 'Drama|Romance', 'Drama|Family', 'Drama|Family|Romance', 'Action|Drama', 'Action|Comedy|Drama', 'Drama|Musical', 'Action|Comedy|Crime', 'Drama|History|Romance', 'Drama|Romance', 'Drama']"
156,Asrani,Mohan Joshi,2,"['Drama', 'Action']"
157,Asrani,Saurabh Shukla,3,"['Biography|Drama', 'Comedy|Romance', 'Comedy|Drama']"
158,Asrani,Reema Lagoo,3,"['Action', 'Drama|Romance', 'Action|Comedy|Fantasy']"
159,Asrani,Nirupa Roy,10,"['Action|Crime|Drama', 'Action|Drama|Family', 'Drama|Family', 'Action|Family', 'Drama|Fantasy', 'Drama', 'Drama|Family', 'Action|Drama', 'Drama|Family', 'Drama|Family']"
160,Asrani,Shashi Kapoor,9,"['Drama', 'Drama', 'Action|Comedy', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Family', 'Drama|Family', 'Action|Drama|Thriller', 'Action|Musical|Romance']"
161,Asrani,Sudhir,5,"['Comedy', 'Comedy', 'Action|Comedy|Crime', 'Action|Thriller', 'Action|Crime|Drama']"
162,Asrani,Kamal Kapoor,1,['Action|Musical|Romance']
163,Asrani,Alok Nath,2,"['Action', 'Action|Drama|Romance']"
164,Asrani,Divya Dutta,1,['Action|Comedy|Musical']
165,Asrani,Shivraj,4,"['Action|Comedy|Drama', 'Drama', 'Mystery', 'Musical|Mystery|Romance']"
166,Asrani,Prem Chopra,24,"['Comedy', 'Comedy', 'Action|Thriller', 'Action|Crime|Drama', 'Action|Drama', 'Drama|Family', 'Action|Drama', 'Action|Drama|Family', 'Drama', 'Drama|Family', 'Crime|Drama', 'Drama', 'Drama', 'Action|Crime|Musical', 'Action|Drama', 'Drama|Family', 'Drama|Romance', 'Action|Drama', 'Action|Drama', 'Action|Thriller', 'Drama|Romance', 'Drama|Romance', 'Action|Comedy|Drama', 'Drama|Family']"
167,Asrani,Sunder,8,"['Action', 'Drama|Family', 'Action', 'Drama|Family', 'Drama|Musical|Romance', 'Drama|History|Romance', 'Drama|Family|Musical', 'Romance']"
168,Asrani,Amjad Khan,10,"['Drama|Fantasy', 'Action|Crime|Musical', 'Action|Comedy|Crime', 'Family', 'Action|Comedy', 'Drama|Family', 'Action|Comedy|Crime', 'Action|Thriller', 'Drama|Family', 'Action|Thriller']"
169,Asrani,Sunil Shetty,8,"['Comedy|Crime', 'Comedy|Drama|Romance', 'Action|Comedy|Drama', 'Drama|Romance', 'Action|Comedy|Drama', 'Comedy|Thriller', 'Comedy|Drama', 'Action|Comedy|Crime']"
170,Asrani,Ajay Devgn,5,"['Action|Comedy', 'Action|Comedy', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Action']"
171,Asrani,Shah Rukh Khan,1,['Comedy|Drama']
172,Asrani,Shammi,5,"['Musical|Romance', 'Action|Drama|Romance', 'Drama', 'Comedy|Drama|Romance', 'Comedy|Drama']"
173,Asrani,Shakti Kapoor,46,"['Comedy|Mystery|Thriller', 'Comedy|Drama|Romance', 'Comedy|Drama|Romance', 'Action|Comedy|Drama', 'Comedy|Thriller', 'Action|Comedy|Musical', 'Romance', 'Comedy|Romance', 'Comedy|Drama|Family', 'Action|Thriller', 'Drama|Musical|Romance', 'Action|Drama|Romance', 'Drama|Romance', 'Action', 'Comedy|Drama|Romance', 'Action|Crime|Drama', 'Action|Drama', 'Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Drama', 'Comedy|Drama', 'Action|Drama|Family', 'Action|Drama|Romance', 'Drama|Family', 'Action', 'Drama|Family', 'Action|Family', 'Action|Crime|Drama', 'Action|Drama', 'Drama', 'Action', 'Action|Comedy|Drama', 'Action|Drama', 'Action|Comedy|Crime', 'Drama|Fantasy', 'Comedy|Drama', 'Action', 'Drama', 'Action|Crime|Musical', 'Action|Drama', 'Action', 'Action|Comedy|Drama', 'Drama|Family', 'Action|Drama', 'Action|Thriller']"
174,Asrani,Deven Verma,5,"['Action|Comedy|Crime', 'Action', 'Comedy|Romance', 'Romance', 'Drama']"
175,Asrani,Dina Pathak,11,"['Comedy', 'Drama|Musical|Romance', 'Drama', 'Drama|Family|Romance', 'Action', 'Drama|Romance', 'Comedy|Crime|Drama', 'Musical|Romance', 'Drama|Family', 'Drama|Family', 'Drama']"
176,Asrani,Akshay Kumar,9,"['Comedy|Family|Sci-Fi', 'Comedy|Crime|Drama', 'Comedy|Crime', 'Comedy|Mystery|Thriller', 'Action|Comedy|Drama', 'Comedy|Romance', 'Action|Crime|Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama']"
177,Asrani,Bindu,17,"['Comedy|Musical|Romance', 'Comedy|Drama', 'Action', 'Drama|Romance', 'Crime|Drama', 'Drama|Fantasy', 'Drama', 'Action', 'Action|Comedy|Crime', 'Action|Thriller', 'Family', 'Drama|Romance', 'Drama', 'Drama|Musical', 'Drama', 'Drama', 'Thriller']"
178,Asrani,Sharat Saxena,5,"['Comedy', 'Action|Crime|Drama', 'Action|Comedy|Musical', 'Action', 'Drama']"
179,Asrani,Irrfan Khan,1,['Comedy|Drama']
180,Asrani,Birbal,8,"['Action', 'Comedy|Romance', 'Crime|Drama', 'Drama|Family', 'Drama|Family', 'Drama|Family', 'Drama|Romance', 'Action|Comedy|Drama']"
181,Asrani,Ranjeet,20,"['Comedy|Drama|Family', 'Action|Crime|Drama', 'Drama', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Action|Drama', 'Action|Crime|Drama', 'Action|Crime', 'Drama', 'Action|Drama', 'Comedy|Crime|Drama', 'Action', 'Action|Comedy', 'Drama|Family', 'Action|Thriller', 'Action|Thriller', 'Action|Crime|Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Drama|Romance']"
182,Asrani,Helen,9,"['Action|Crime|Drama', 'Drama|Family', 'Action|Comedy|Drama', 'Drama|Family', 'Drama|Romance', 'Comedy', 'Musical|Mystery|Romance', 'Action', 'Drama|Family|Romance']"
183,Asrani,Shatrughan Sinha,8,"['Action|Drama', 'Mystery|Thriller', 'Action|Crime|Drama', 'Action', 'Action|Comedy|Drama', 'Family', 'Romance', 'Drama']"
184,Asrani,Rajendra Nath,9,"['Action|Thriller', 'Drama|Family', 'Action|Comedy|Drama', 'Action|Drama', 'Action|Drama', 'Action|Comedy|Drama', 'Drama|Family', 'Action', 'Drama|Family|Romance']"
185,Asrani,Sanjay Dutt,5,"['Action|Comedy|Drama', 'Action|Adventure|Comedy', 'Action|Drama|Romance', 'Action', 'Action|Crime|Drama']"
186,Asrani,Vinod Khanna,8,"['Action|Drama', 'Action|Drama', 'Action', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Crime|Drama', 'Thriller', 'Drama']"
187,Asrani,Rakhee Gulzar,5,"['Action|Crime|Drama', 'Family', 'Drama|Family', 'Drama|Family', 'Family']"
188,Asrani,Naseeruddin Shah,1,['Drama|Family']
189,Asrani,Beena Banerjee,8,"['Comedy|Romance', 'Action|Thriller', 'Drama|Romance', 'Action', 'Action|Comedy|Drama', 'Drama', 'Drama', 'Crime|Drama']"
190,Asrani,Mithun Chakraborty,21,"['Action|Thriller', 'Action|Comedy|Crime', 'Action', 'Action|Crime|Drama', 'Musical', 'Action|Drama', 'Drama', 'Drama', 'Action|Drama|Romance', 'Action|Drama|Family', 'Action|Drama|Romance', 'Action', 'Drama|Family', 'Action|Crime|Drama', 'Drama|Romance', 'Action|Comedy|Crime', 'Drama|Family', 'Action', 'Drama', 'Action', 'Drama|Romance']"
191,Asrani,Govinda,17,"['Action|Comedy|Crime', 'Comedy|Mystery|Thriller', 'Action|Comedy|Romance', 'Comedy|Romance', 'Comedy|Drama|Family', 'Comedy', 'Comedy', 'Action|Comedy|Musical', 'Drama', 'Action|Thriller', 'Drama', 'Action|Crime|Drama', 'Drama', 'Comedy|Drama', 'Drama|Family', 'Drama', 'Drama|Romance']"
192,Asrani,Sunny Deol,2,"['Action|Comedy', 'Action|Comedy|Crime']"
193,Asrani,Dinesh Hingoo,14,"['Action|Comedy|Musical', 'Comedy|Romance', 'Drama|Musical|Romance', 'Action', 'Action|Comedy|Fantasy', 'Comedy|Drama|Fantasy', 'Action|Comedy|Drama', 'Crime|Drama', 'Drama|Family', 'Drama|Romance', 'Drama|Family|Romance', 'Drama|Romance', 'Drama|Family|Romance', 'Drama|Family|Musical']"
194,Asrani,Kulbhushan Kharbanda,6,"['Comedy|Crime|Drama', 'Action|Comedy|Crime', 'Action|Adventure|Comedy', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Drama']"
195,Asrani,Gulshan Grover,19,"['Comedy|Thriller', 'Action|Comedy|Musical', 'Action|Comedy|Romance', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action', 'Action|Thriller', 'Action|Crime|Drama', 'Drama', 'Action|Drama', 'Drama', 'Action|Crime|Drama', 'Action|Comedy|Crime', 'Comedy|Drama', 'Drama|Family', 'Action|Crime|Drama', 'Action|Drama', 'Drama', 'Action']"
196,Asrani,Brahm Bhardwaj,3,"['Drama|Romance', 'Drama', 'Drama|Family']"
197,Asrani,Johnny Walker,1,['Thriller']
198,Asrani,Tej Sapru,6,"['Comedy|Drama|Romance', 'Action|Drama|Romance', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action']"
199,Asrani,Shubha Khote,8,"['Comedy|Drama|Family', 'Comedy|Romance', 'Drama|Romance', 'Drama', 'Action|Crime|Drama', 'Family', 'Musical|Romance', 'Drama|Family|Musical']"
200,Asrani,Salman Khan,5,"['Action|Comedy|Romance', 'Drama|Romance', 'Comedy|Drama|Romance', 'Comedy|Romance', 'Comedy|Drama']"
201,Asrani,Navin Nischol,4,"['Drama|Family', 'Action|Family', 'Comedy|Crime|Drama', 'Action']"
202,Asrani,Jagdish Raj,4,"['Drama|Romance', 'Drama|Family|Romance', 'Drama|Musical|Romance', 'Thriller']"
203,Asrani,Johnny Lever,20,"['Comedy|Crime|Drama', 'Comedy|Drama', 'Comedy|Drama', 'Action|Comedy|Drama', 'Comedy|Crime', 'Action|Comedy|Crime', 'Action|Comedy|Drama', 'Action|Comedy|Romance', 'Comedy|Romance', 'Comedy|Drama|Family', 'Action|Adventure|Comedy', 'Musical|Romance', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Comedy', 'Comedy', 'Drama', 'Drama|Family', 'Action|Crime|Drama', 'Drama|Romance']"
204,Asrani,Rajpal Yadav,8,"['Comedy', 'Comedy|Crime|Drama', 'Comedy|Drama', 'Comedy|Crime', 'Comedy|Mystery|Thriller', 'Comedy|Drama|Romance', 'Comedy|Drama|Romance', 'Comedy|Romance']"
205,Asrani,Satish Shah,8,"['Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Comedy|Musical|Romance', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama|Romance', 'Drama|Romance']"
206,Asrani,Madhuri Dixit,3,"['Action|Comedy|Musical', 'Comedy|Drama|Romance', 'Action|Crime|Drama']"
207,Asrani,Nasir Hussain,3,"['Drama|Romance', 'Drama|Family', 'Drama|Family|Romance']"
208,Asrani,Om Puri,9,"['Comedy', 'Action|Comedy|Crime', 'Comedy|Drama', 'Action|Comedy|Crime', 'Comedy|Drama|Romance', 'Comedy|Drama|Romance', 'Action|Comedy|Drama', 'Drama|Romance', 'Action|Comedy|Crime']"
209,Asrani,Jagdeep,7,"['Action', 'Drama|Romance', 'Action', 'Drama|Romance', 'Action|Crime|Drama', 'Drama|Family|Romance', 'Family|Mystery|Thriller']"
210,Asrani,Rakesh Bedi,8,"['Action|Comedy|Drama', 'Action|Comedy|Musical', 'Comedy', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Comedy|Drama|Fantasy', 'Action|Comedy|Drama', 'Family']"
211,Asrani,Amitabh Bachchan,11,"['Action|Comedy', 'Action|Comedy|Musical', 'Action|Crime|Drama', 'Action|Drama', 'Drama|Family', 'Drama|Musical', 'Drama|Family|Musical', 'Drama|Musical', 'Drama', 'Comedy|Drama|Family', 'Action|Comedy|Drama']"
212,Asrani,Sharmila Tagore,3,"['Action|Comedy|Crime', 'Drama|Family', 'Action|Drama']"
213,Asrani,A.K. Hangal,14,"['Action|Crime|Drama', 'Action|Drama', 'Action|Crime', 'Musical|Romance', 'Comedy|Musical|Romance', 'Action|Adventure|Drama', 'Comedy|Drama|Romance', 'Drama|Family', 'Drama|Family|Musical', 'Drama|Musical', 'Musical|Mystery|Romance', 'Drama', 'Comedy|Drama|Family', 'Comedy|Drama|Family']"
214,Asrani,Aruna Irani,38,"['Comedy|Crime|Drama', 'Drama', 'Drama|Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Action|Crime|Drama', 'Drama', 'Action|Drama', 'Drama|Family', 'Action|Crime|Drama', 'Drama', 'Action', 'Action', 'Drama|Family', 'Drama|Family', 'Comedy|Drama', 'Drama', 'Drama|Family', 'Drama', 'Drama|Romance', 'Drama|Family', 'Action|Crime|Drama', 'Drama|Family', 'Action|Crime', 'Comedy|Musical|Romance', 'Action|Crime|Drama', 'Action|Thriller', 'Drama|Family', 'Drama|Romance', 'Drama|Romance', 'Action|Thriller', 'Drama|Musical|Romance', 'Action|Drama|Thriller', 'Comedy', 'Drama|Family|Musical', 'Mystery', 'Family|Mystery|Thriller', 'Drama|Family']"
215,Asrani,Himani Shivpuri,2,"['Action|Crime|Drama', 'Musical|Romance']"
216,Asrani,Mohan Choti,4,"['Drama|Family|Romance', 'Action|Crime|Drama', 'Action|Drama', 'Action|Comedy|Drama']"
217,Asrani,Om Shivpuri,20,"['Action|Drama|Romance', 'Action|Drama', 'Comedy|Drama', 'Drama|Family|Romance', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Action|Drama', 'Drama|Romance', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Action|Crime|Romance', 'Action|Crime|Drama', 'Drama|Family', 'Comedy|Drama|Romance', 'Drama|Romance', 'Action|Crime|Drama', 'Action|Thriller', 'Crime|Drama', 'Drama', 'Drama']"
218,Asrani,Kader Khan,49,"['Action|Comedy|Musical', 'Action|Comedy|Romance', 'Comedy|Romance', 'Musical|Romance', 'Action', 'Comedy', 'Comedy', 'Comedy', 'Action|Drama|Romance', 'Comedy|Drama|Romance', 'Action|Drama|Romance', 'Drama|Romance', 'Drama', 'Action|Crime|Drama', 'Action|Comedy|Crime', 'Drama|Romance', 'Drama', 'Action|Crime|Drama', 'Comedy|Drama', 'Action|Drama', 'Action|Drama|Family', 'Comedy|Drama', 'Drama|Family', 'Action', 'Drama|Family', 'Action|Family', 'Action|Crime|Drama', 'Drama', 'Drama', 'Action', 'Action|Comedy|Drama', 'Action|Drama', 'Action', 'Action|Comedy|Crime', 'Drama|Family', 'Drama|Fantasy', 'Comedy|Drama', 'Drama', 'Drama', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Action|Drama', 'Action', 'Action|Comedy|Drama', 'Action|Comedy|Crime', 'Drama|Family', 'Action|Drama', 'Action|Crime|Drama', 'Action|Thriller']"
219,Asrani,Utpal Dutt,11,"['Drama|Romance', 'Drama|Romance', 'Comedy|Drama', 'Drama|Family', 'Action|Drama', 'Drama|Family', 'Action|Crime|Drama', 'Romance', 'Drama|Family', 'Comedy|Drama', 'Comedy|Drama|Family']"
220,Asrani,Jackie Shroff,8,"['Action|Comedy|Crime', 'Comedy|Mystery|Thriller', 'Drama|Romance', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama']"
221,Asrani,Rajesh Khanna,18,"['Drama', 'Comedy|Drama', 'Drama|Family|Romance', 'Action|Crime|Musical', 'Drama|Family|Romance', 'Drama|Family', 'Action|Crime|Drama', 'Drama|Family', 'Action|Thriller', 'Action|Crime|Romance', 'Drama|Family', 'Drama|Family', 'Drama|Romance', 'Drama|History|Romance', 'Drama|Romance', 'Family|Mystery|Thriller', 'Drama', 'Comedy|Drama|Family']"
222,Asrani,Kiran Kumar,10,"['Romance', 'Drama|Musical|Romance', 'Drama', 'Action|Thriller', 'Drama|Romance', 'Action', 'Action|Drama|Romance', 'Action|Crime|Drama', 'Action|Drama|Romance', 'Comedy']"
223,Asrani,Vikas Anand,7,"['Action|Crime|Drama', 'Drama', 'Action|Crime|Drama', 'Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action|Crime|Drama']"
224,Asrani,Paintal,21,"['Comedy|Drama', 'Action|Thriller', 'Drama|Musical|Romance', 'Drama|Romance', 'Comedy|Drama', 'Comedy|Drama', 'Drama|Family|Romance', 'Drama|Family', 'Comedy|Musical|Romance', 'Action|Thriller', 'Comedy|Drama|Romance', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Action|Comedy|Drama', 'Comedy', 'Drama', 'Comedy|Drama|Family', 'Drama|Family|Musical', 'Family', 'Drama']"
225,Asrani,Dev Anand,2,"['Action|Adventure|Drama', 'Action|Drama']"
226,Asrani,Yunus Parvez,17,"['Comedy|Drama|Romance', 'Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action|Drama', 'Action', 'Action|Crime|Drama', 'Action|Comedy|Crime', 'Drama', 'Comedy|Drama|Romance', 'Action', 'Drama|Family', 'Drama|Romance', 'Drama|Family|Romance', 'Drama|Family', 'Drama|Musical', 'Musical|Mystery|Romance']"
227,Asrani,Sadashiv Amrapurkar,8,"['Comedy|Thriller', 'Drama', 'Action|Thriller', 'Drama|Romance', 'Musical', 'Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama']"
228,Asrani,Mohnish Bahl,4,"['Comedy', 'Comedy', 'Action', 'Action|Drama']"
229,Asrani,Jankidas,9,"['Action|Drama', 'Drama', 'Action|Comedy|Drama', 'Action|Thriller', 'Drama|Romance', 'Drama', 'Drama', 'Action|Drama', 'Drama|Family']"
230,Asrani,Dharmendra,11,"['Action|Comedy', 'Action', 'Drama', 'Action|Drama', 'Action|Family', 'Drama|Family', 'Action|Comedy|Crime', 'Comedy|Romance', 'Action|Thriller', 'Drama', 'Comedy|Drama|Family']"
231,Asrani,Pran,10,"['Action|Thriller', 'Action|Drama|Romance', 'Action|Comedy|Drama', 'Action|Drama', 'Drama|Fantasy', 'Drama', 'Action|Drama', 'Action|Comedy|Crime', 'Action|Thriller', 'Action|Drama']"
232,Asrani,Achala Sachdev,7,"['Action|Comedy|Musical', 'Action|Thriller', 'Action|Crime|Romance', 'Drama|Family', 'Drama|Musical|Romance', 'Action|Drama|Thriller', 'Drama|Family|Romance']"
233,Asrani,Amrish Puri,12,"['Action|Comedy|Drama', 'Action', 'Action', 'Action|Crime|Drama', 'Action|Drama', 'Action|Crime|Drama', 'Action|Drama|Romance', 'Action', 'Action|Drama', 'Action|Crime|Drama', 'Drama|Family', 'Action|Drama']"
234,Asrani,Satyendra Kapoor,30,"['Comedy|Romance', 'Drama|Musical|Romance', 'Action|Crime|Drama', 'Action|Comedy|Fantasy', 'Comedy|Musical|Romance', 'Action|Drama|Romance', 'Drama|Family', 'Drama|Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Action|Drama|Romance', 'Action|Drama|Family', 'Comedy|Drama', 'Action', 'Drama', 'Action|Drama', 'Action|Comedy|Crime', 'Drama|Family', 'Drama', 'Action|Crime|Drama', 'Drama|Romance', 'Drama|Family|Romance', 'Comedy|Drama', 'Action|Comedy|Drama', 'Comedy|Musical|Romance', 'Action|Drama|Thriller', 'Action|Crime|Drama', 'Drama|Family|Musical', 'Drama', 'Action|Comedy|Drama']"
235,Asrani,Saeed Jaffrey,2,"['Action|Crime|Drama', 'Drama']"
236,Asrani,Manisha Koirala,1,['Action|Drama|Romance']
237,Asrani,Danny Denzongpa,11,"['Action|Drama|Romance', 'Action|Drama|Romance', 'Action|Drama', 'Drama|Romance', 'Action|Crime|Drama', 'Action|Thriller', 'Drama|Musical|Romance', 'Action|Drama|Thriller', 'Drama|Romance', 'Action|Musical|Romance', 'Drama']"
238,Asrani,Jeevan,3,"['Action|Crime|Drama', 'Drama', 'Drama|Romance']"
239,Asrani,Brahmachari,2,"['Action|Crime|Drama', 'Action|Drama']"
240,Asrani,Tiku Talsania,8,"['Romance', 'Comedy|Romance', 'Drama|Musical|Romance', 'Comedy|Drama|Family', 'Action|Adventure|Comedy', 'Musical|Romance', 'Comedy', 'Comedy|Romance']"
241,Asrani,Pradeep Kumar,3,"['Action|Drama', 'Action|Adventure|Drama', 'Drama']"
242,Asrani,Lalita Pawar,6,"['Drama|Family', 'Drama|Family|Romance', 'Action|Comedy|Crime', 'Action|Drama', 'Drama|Family', 'Drama|Family|Romance']"
